number;name;address;position;banking;bonus;status;Contract Name;Bike Stands;Available Bike Stands;Available Bikes;Last Update
7;007_CALLE AMÉRICO VESPUCIO;CALLE AMÉRICO VESPUCIO - Aprox. Calle de Jacques Cousteau;37.407524, -6.007428;False;False;OPEN;seville;20;19;1;2026-03-07T13:06:03+01:00
8038;8038 - ALBERT THOMAS / VILLON;Angle rue Villon;45.746691, 4.867501;False;False;OPEN;lyon;20;16;4;2026-03-07T13:06:25+01:00
14003;14003 - BRON - PLACE CURIAL;;45.736633, 4.917009;False;False;OPEN;lyon;25;21;3;2026-03-07T13:07:02+01:00
299;00299 - VOSGES - BEAUCE;66, rue de la Beauce;43.581868, 1.419446;False;False;OPEN;toulouse;13;10;3;2026-03-07T13:05:38+01:00
18001;18001 - PIERRE BÉNITE - EUROPE;;45.703245, 4.821204;True;False;OPEN;lyon;15;6;9;2026-03-07T13:06:00+01:00
16;016_COLON I;Colón, 60;39.470060095815, -0.370524081869223;False;False;OPEN;valence;20;3;17;2026-03-07T13:06:40+01:00
28;28 - MARIE LOUISE;Rue de Belfort angle rue Suard;47.248886, 6.030818;False;False;OPEN;besancon;12;10;2;2026-03-07T13:07:11+01:00
6020;6020 - MUSÉE GUIMET;Angle rue Morellet;45.774526, 4.848443;True;False;OPEN;lyon;15;12;3;2026-03-07T13:06:12+01:00
54;00054 - CHAÎNE - TIERCERETTES;10 RUE DE LA CHAINE;43.608674, 1.439461;False;False;OPEN;toulouse;17;10;7;2026-03-07T13:05:49+01:00
2008;2008 - PLACE ANTONIN PONCET;Côté rue des Marroniers;45.756775, 4.833917;True;False;OPEN;lyon;40;8;32;2026-03-07T13:06:45+01:00
12001;12001 - VAULX - LA SOIE;45 RUE DE LA POUDRETTE (VILLEURBANNE);45.760908, 4.920569;True;False;OPEN;lyon;17;0;15;2026-03-07T13:06:37+01:00
6;006 - HOTEL DE VILLE;006 - HOTEL DE VILLE - RUE DE FER DVT 101;50.46697, 4.86546;False;False;OPEN;namur;15;6;9;2026-03-07T13:07:03+01:00
7;007_PZA_DEL_MERCADO_TAULA_DE_CANVIS;Plaza del Mercado - Taula de Canvis;39.4748401091142, -0.379276110679168;False;False;OPEN;valence;19;12;7;2026-03-07T13:06:23+01:00
106;#00106-LEUDELANGE CENTRE;CENTRE - RUE DU LAVOIR;49.567305, 6.064291;False;False;OPEN;luxembourg;15;8;7;2026-03-07T13:06:37+01:00
57;#00057-BOUILLON;BOUILLON - RUE DE BOUILLON / PARKING;49.60001, 6.10826;False;False;OPEN;luxembourg;35;9;23;2026-03-07T13:06:22+01:00
122;#00122-DICKS;RUE DE LEUDELANGE;49.604944, 6.05228;False;False;OPEN;luxembourg;15;6;9;2026-03-07T13:07:38+01:00
73;#00073-JEANNE D'ARC;- JEANNE D'ARC - PLACE JEANNE D'ARC;49.59691, 6.147957;False;False;OPEN;luxembourg;20;11;8;2026-03-07T13:07:32+01:00
2;00002 - LAFAYETTE;21 RUE LAFAYETTE;43.604885, 1.445306;True;False;OPEN;toulouse;24;0;21;2026-03-07T13:07:11+01:00
168;00168 - PLACE BILA;FACE 3 PL BILA;43.626597, 1.458835;False;False;OPEN;toulouse;20;16;4;2026-03-07T13:06:56+01:00
13;#00013-GELLE FRA;GELLE FRA - Bd Franklin Delano Roosevelt 33;49.60951, 6.128503;False;False;OPEN;luxembourg;25;19;4;2026-03-07T13:07:17+01:00
2040;2040 - ST ANTOINE / GRENETTE;12 QUAI ST AINTOINE;45.7633761875017, 4.83212534541183;False;False;OPEN;lyon;23;4;18;2026-03-07T13:06:54+01:00
1005;1005 - MEISSONNIER;Place Meissonier - Angle Sud-Est de la place;45.766073, 4.832849;False;False;OPEN;lyon;16;1;11;2026-03-07T13:07:30+01:00
352;352 - ROUGE-CLOÎTRE / ROODKLOOSTER;Rue du Rouge-Cloître (parking Centre d'Art) / Roodkloosterstraat (parking Kunstencentrum);50.814264, 4.443479;False;False;OPEN;Bruxelles-Capitale;23;10;13;2026-03-07T13:05:59+01:00
20002;20002 - OULLINS - MAIRIE;;45.714039, 4.806642;True;False;OPEN;lyon;18;17;1;2026-03-07T13:06:28+01:00
2022;2022 - PLACE CARNOT;Angle rue Plessier;45.751233, 4.82688;True;False;OPEN;lyon;30;1;29;2026-03-07T13:07:32+01:00
9;00009 - ROQUEMAUREL - MAILLARD;RUE ROQUEMAUREL / ANGLE 3 RUE ANNE FRANCK;43.596069, 1.410505;True;False;OPEN;toulouse;18;16;2;2026-03-07T13:07:19+01:00
2014;2014 - JACOBINS;3 RUE JEAN DE TOURNES;45.760762, 4.834305;True;False;OPEN;lyon;26;9;17;2026-03-07T13:06:32+01:00
7036;7036 - GRYPHE / MONTESQUIEU;;45.751902, 4.843812;True;False;OPEN;lyon;25;21;4;2026-03-07T13:06:26+01:00
97;00097 - BONREPOS - RAYMOND IV;FACE AU 66 RUE RAYMOND IV;43.612475, 1.451558;False;False;OPEN;toulouse;21;0;21;2026-03-07T13:06:33+01:00
10;00010 - PLACE ESQUIROL;15 PL ETIENNE ESQUIROL;43.600348, 1.444659;True;False;OPEN;toulouse;44;1;43;2026-03-07T13:06:20+01:00
179;00179 - PLANA - CASSAING;5 CH CASSAING;43.616938, 1.473616;False;False;OPEN;toulouse;17;14;2;2026-03-07T13:07:00+01:00
9011;9011 - CONSERVATOIRE;Quai Chauveau / angle Pont Koenig;45.769803, 4.812681;True;False;OPEN;lyon;19;3;15;2026-03-07T13:07:32+01:00
10083;10083 - CHATEAU GAILLARD / BIENVENUS;2 RUE DES BIENVENUS;45.777873, 4.884238;False;False;OPEN;lyon;15;9;4;2026-03-07T13:06:58+01:00
204;00204 - PLACE ROGER ARNAUD;PL ROGER ARNAUD;43.586859, 1.463178;True;False;OPEN;toulouse;18;17;0;2026-03-07T13:07:00+01:00
127;#00127-MAMBRA;Route d'Arlon 106;49.63189, 6.021562;False;False;OPEN;luxembourg;20;15;3;2026-03-07T13:06:07+01:00
45;00045 - OZENNE - NAZARETH;10 RUE THEODORE OZENNE;43.596314, 1.447081;False;False;OPEN;toulouse;19;18;1;2026-03-07T13:06:16+01:00
46;46_AVDA. INSTITUTO OBRERO DE VALENCIA;Pintor Luis Arcas - Inst. Obrero Valenciano;39.455477050399, -0.358878039093959;False;False;OPEN;valence;20;6;14;2026-03-07T13:06:07+01:00
123;123 - RENE GOBLET;26 rue Allart;49.8913855220191, 2.30214567067397;False;False;OPEN;amiens;20;6;14;2026-03-07T13:07:10+01:00
290;290 - GARE DE CALEVOET / KALEVOET STATION;Chau. d'Alsemberg 1006 / Alsembergsesteenweg 1006;50.791568, 4.332586;False;False;OPEN;Bruxelles-Capitale;24;19;4;2026-03-07T13:05:59+01:00
398;00398 - MARTRE - CAULET;6, rue de Caulet - Carrefour rue de Caulet / rue Marius Tercé;43.606204, 1.355664;False;False;OPEN;toulouse;13;3;10;2026-03-07T13:05:46+01:00
359;00359 - SALADE PONSAN - SAHUQUE;Face au 49, chemin salade Ponsan;43.563636, 1.45531;False;False;OPEN;toulouse;13;12;1;2026-03-07T13:06:40+01:00
60;060 - SAINT-LAZARE / SINT-LAZARUS;SAINT-LAZARE / SINT-LAZARUS - Bd Saint-Lazare / Sint-Lazaruslaan 5;50.857385, 4.361858;False;False;OPEN;Bruxelles-Capitale;14;6;8;2026-03-07T13:06:56+01:00
2013;02013 - ANDROMÈDE LYCÉE TRAMWAY;Face 18, boulevard Alain Savary et face Storting village - Blagnac;43.654817, 1.375528;True;False;OPEN;toulouse;16;4;12;2026-03-07T13:06:49+01:00
9015;9015 - SAINT-CYR;;45.782855, 4.807288;False;False;OPEN;lyon;30;15;15;2026-03-07T13:06:54+01:00
132;#00132-CENTRE DE TENNIS PAUL GLÜCK;Rannerwee 13;49.642519, 5.99179;False;False;OPEN;luxembourg;20;7;13;2026-03-07T13:07:33+01:00
52;#00052-BEI DER AUER;BEI DER AUER - RUE DE GASPERICH ( DEVANT N° 20 );49.591404, 6.125333;False;False;OPEN;luxembourg;20;10;9;2026-03-07T13:06:57+01:00
75;075-LAMORICIÈRE;14 bis, rue Lamoricière - Place Beaumanoir;47.212308958847, -1.57136936022191;False;False;OPEN;nantes;15;6;9;2026-03-07T13:05:51+01:00
86;#00086-PWC - BD KOCKELSCHEUER;Rue Gerhard Mercator n°2/Bd de Kockelscheuer;49.580242, 6.120862;False;False;OPEN;luxembourg;20;15;4;2026-03-07T13:07:39+01:00
257;257_TORRES ALBARRACIN;Esquina corazon de MAria;37.38400317, -5.909367471;False;False;OPEN;seville;20;11;9;2026-03-07T13:05:52+01:00
191;00191 - JARDIN DU PECH;395 ROUTE DE SAINT SIMON;43.590046, 1.415246;False;False;OPEN;toulouse;18;18;0;2026-03-07T13:06:54+01:00
187;187_AVDA_AUSIAS_MARCH;Ángel Villena - Ausias March;39.4479280216762, -0.368909065084874;False;False;OPEN;valence;15;9;6;2026-03-07T13:06:10+01:00
10058;10058 - MÉTRO FLACHET;274 COURS EMILE ZOLA (VILLEURBANNE);45.767051, 4.892467;True;False;OPEN;lyon;22;3;18;2026-03-07T13:07:10+01:00
52;00052 - DUPORTAL - RAYMOND V;39 BD ARMAND DUPORTAL;43.608571, 1.434762;False;False;OPEN;toulouse;21;13;8;2026-03-07T13:05:59+01:00
65;065_AVDA. DEL PUERTO III;Av. Puerto - Doctor Manuel Candela;39.4654840867199, -0.350928020671138;False;False;OPEN;valence;19;18;1;2026-03-07T13:07:33+01:00
37;#00037-GAULOIS;GAULOIS - RUE DES GAULOIS 11;49.60164, 6.13736;False;False;OPEN;luxembourg;15;2;13;2026-03-07T13:07:39+01:00
130;#00130-LYCÉE JOSY BARTEL MAMER;Rue Gaston Thorn 4;49.622397, 6.036232;False;False;OPEN;luxembourg;20;5;13;2026-03-07T13:06:59+01:00
2008;02008 - PASTEUR - LAVOISIER;26, rue Pasteur – Face La poste sur rue du 19 mars 1962 - Blagnac;43.634625, 1.394706;False;False;OPEN;toulouse;16;3;13;2026-03-07T13:06:05+01:00
401;00401 - MOULIS - CROIX-BÉNITE;71, chemin de Moulis;43.664331, 1.434191;False;False;OPEN;toulouse;12;7;5;2026-03-07T13:05:42+01:00
77;77_C/ MOLINELL;Molinell - Calderón de la Barca;39.4849411475299, -0.365758075579642;False;False;OPEN;valence;20;19;1;2026-03-07T13:05:45+01:00
18;018_AVENIDA EDUARDO DATO;AVENIDA EDUARDO DATO - Aprox. C/ Marqués del Nervión;37.3820754594393, -5.96812112073878;False;False;OPEN;seville;20;13;7;2026-03-07T13:06:35+01:00
9042;9042 - VAISE DOCKS;39 rue des Docks Lyon 9;45.786533, 4.811446;False;False;OPEN;lyon;19;16;1;2026-03-07T13:07:27+01:00
129;00129 - CROIX DE PIERRE TRAMWAY;2 BD DEODAT DE SEVERAC;43.585732, 1.427853;True;False;OPEN;toulouse;16;15;1;2026-03-07T13:05:56+01:00
10017;10017 - VOILLOT / GARNIER;"169 RUE JEAN VOILLOT
69100 villeurbanne";45.7531881747603, 4.91089205208249;False;False;OPEN;lyon;15;11;4;2026-03-07T13:07:18+01:00
366;00366 - ONCOPOLE TÉLÉO;avenue Irène Joliot Curie;43.554843, 1.428013;True;False;OPEN;toulouse;13;0;13;2026-03-07T13:07:32+01:00
2009;02009 - PLACE DU RELAIS TRAMWAY;Parking face 46, rue de Bûches - Blagnac;43.636972, 1.39127;False;False;OPEN;toulouse;16;9;6;2026-03-07T13:05:57+01:00
23;023-BUAT;118, rue de Coulmiers;47.2271454682246, -1.5424047412504;False;False;OPEN;nantes;11;7;4;2026-03-07T13:06:41+01:00
4001;04001 - OCCITANE - SIENNE;52, rue L’Occitane – Labège;43.550278, 1.501549;False;False;OPEN;toulouse;16;0;16;2026-03-07T13:06:18+01:00
53;CESTA NA ROŽNIK;Cesta na Rožnik 1;46.053241, 14.486206;False;False;OPEN;ljubljana;20;20;0;2026-03-07T13:07:31+01:00
162;00162 - PLACE D'ITALIE;FACE 49 AV D' ITALIE;43.580296, 1.45486;False;False;OPEN;toulouse;17;11;4;2026-03-07T13:07:10+01:00
10023;10023 - JAURES SAINT EXUPERY;;45.757646, 4.883377;False;False;OPEN;lyon;25;23;2;2026-03-07T13:06:05+01:00
9014;9014 - QUAI DU COMMERCE;Angle rue Emile Duport;45.7820006188352, 4.81043960203213;False;False;OPEN;lyon;30;24;5;2026-03-07T13:06:52+01:00
105;#00105-ITZIG PLATEAU/HUBERTUSPAD;ITZIG PLATEAU/HUBERTUSPAD - RUE DE LA LIBÉRATION N°28;49.587633, 6.170123;False;False;OPEN;luxembourg;14;5;9;2026-03-07T13:06:45+01:00
210;210_CALLE_CAMPOS_CRESPO_ESQ_CALLE_JUAN_DE_GARAY;Campos Crespo - Juan de Garay;39.455521038259, -0.396807152864784;False;False;OPEN;valence;15;5;10;2026-03-07T13:05:55+01:00
3097;3097 - AUGAGNEUR / FOSSE AUX OURS;28 QUAI VICTOR AUGAGNEUR;45.7566535, 4.8404787;True;False;OPEN;lyon;40;10;28;2026-03-07T13:07:19+01:00
170;170 - RIGA;RIGA - SQUARE FRANCOIS RIGA / FRANCOIS RIGASQUARE;50.87453, 4.385378;False;False;OPEN;Bruxelles-Capitale;20;13;7;2026-03-07T13:06:27+01:00
114;00114 - MONTPLAISIR - DELIEUX;FACE 43 RUE MONTPLAISIR;43.592347, 1.457491;False;False;OPEN;toulouse;20;19;1;2026-03-07T13:06:43+01:00
48;HOFER-KAJUHOVA;Kajuhova ulica 42;46.056405, 14.540901;False;False;OPEN;ljubljana;20;3;17;2026-03-07T13:06:56+01:00
12;#00012-HAMILIUS;HAMILIUS - Avenue Monterey;49.610738, 6.126743;False;False;OPEN;luxembourg;20;9;10;2026-03-07T13:07:38+01:00
1035;1035 - QUAI LASSAGNE;3 QUAI ANDRE LASSAGNE;45.772191, 4.837917;True;False;OPEN;lyon;16;12;2;2026-03-07T13:06:38+01:00
65;#00065-BEI DER SCHOUL;BEI DER SCHOUL - RUE FERDINAND KUHN;49.58421, 6.14202;False;False;OPEN;luxembourg;20;13;5;2026-03-07T13:07:36+01:00
309;00309 - RTE DE BLAGNAC - ROQUES;Face 149, route de Blagnac / Rond-point Pierre Mounicq;43.622042, 1.405735;False;False;OPEN;toulouse;13;3;10;2026-03-07T13:07:29+01:00
193;193_AVENIDA DE CORIA;AVENIDA DE CORIA - Aprox. C/ Coruña;37.3811114394842, -6.01200527416684;False;False;OPEN;seville;20;6;14;2026-03-07T13:05:59+01:00
4024;4024 - LYON METROPOLE;FACE AU 81 QUAI JOSEPH GILLET;45.788204, 4.818572;False;False;OPEN;lyon;25;13;12;2026-03-07T13:05:43+01:00
107;107 - DEFACQZ;DEFACQZ - RUE DEFACQZ/ DEFACQZSTRAAT 60;50.827652, 4.359031;False;False;OPEN;Bruxelles-Capitale;25;16;8;2026-03-07T13:07:38+01:00
35;00035 - PLACE JEANNE D'ARC;1 RUE RAYMOND IV;43.609602, 1.446881;False;False;OPEN;toulouse;25;19;6;2026-03-07T13:07:24+01:00
26;026 - VAN LINT;VAN LINT - RUE VAN LINT/ VAN LINTSTRAAT 6 - 8;50.839413, 4.328914;False;False;OPEN;Bruxelles-Capitale;23;15;8;2026-03-07T13:06:08+01:00
2006;2006 - PLACE DE L'HIPPODROME;Angle cours Charlemagne;45.745528, 4.82359;True;False;OPEN;lyon;24;15;9;2026-03-07T13:07:06+01:00
6037;6037 - CITÉ INTERNATIONALE / INTERPOL;Allée A. Lignon;45.782287, 4.849378;True;False;OPEN;lyon;27;18;9;2026-03-07T13:07:27+01:00
47;047 - LES QUAIS / KAAIEN;Quai à la Chaux / Kalkkaai 1;50.854714, 4.347151;False;False;OPEN;Bruxelles-Capitale;20;9;7;2026-03-07T13:07:02+01:00
82;VOKA - SLOVENČEVA;Vodovodna cesta 90;46.075207, 14.504734;False;False;OPEN;ljubljana;20;13;7;2026-03-07T13:06:39+01:00
8057;8057 - VIENNE / MONTAGNY;184 ROUTE DE VIENNE;45.732483, 4.853406;False;False;OPEN;lyon;20;19;0;2026-03-07T13:06:21+01:00
363;00363 - NARRADE - FONDEVILLE;Face 37, chemin de Narrade - Pouvourville;43.549322, 1.454015;False;False;OPEN;toulouse;13;13;0;2026-03-07T13:06:04+01:00
98;00098 - DEMOISELLES - CRAMPEL;80 ALL DES DEMOISELLES;43.58771, 1.459838;False;False;OPEN;toulouse;21;20;1;2026-03-07T13:06:17+01:00
311;311 - DELTA;DELTA - BD DES INVALIDES / INVALIDENLAAN;50.818322, 4.404122;False;True;OPEN;Bruxelles-Capitale;22;16;6;2026-03-07T13:06:48+01:00
6040;6040 - LES HALLES;71 COURS LAFAYETTE;45.764013, 4.849933;True;False;OPEN;lyon;15;10;4;2026-03-07T13:06:46+01:00
209;209 - VEEWEYDE / VEEWEIDE;VEEWEYDE / VEEWEIDE - BD THEO LAMBERT (FACE 5 a 9) / THEO LAMBERTLAAN (TEGENOVER ( tot 9);50.828602, 4.299621;False;False;OPEN;Bruxelles-Capitale;25;10;14;2026-03-07T13:07:26+01:00
23;023 - MAURICE SERVAIS;023 - MAURICE SERVAIS - PLACE MAURICE SERVAIS DVT 92;50.46204, 4.86499;False;False;OPEN;namur;10;9;1;2026-03-07T13:06:59+01:00
10044;10044 - ROCARD OCTAVIE;;45.7809037283842, 4.88958755288143;False;False;OPEN;lyon;25;22;3;2026-03-07T13:07:32+01:00
68;068_CALLE JUAN ANTONIO CABESTANY;CALLE JUAN ANTONIO CABESTANY - Aprox. Calle Júpiter;37.39032, -5.97988;False;False;OPEN;seville;15;2;13;2026-03-07T13:06:25+01:00
103;#00103-ALZINGEN GÄSSEL;ALZINGEN GÄSSEL - RUE DE L'ECOLE ANGLE RUE DE SYREN;49.568074, 6.163927;False;False;OPEN;luxembourg;15;13;2;2026-03-07T13:06:20+01:00
58;SIR PATRICK DUN'S;Sir Patrick's Dun;53.339218, -6.240642;False;False;OPEN;dublin;40;22;18;2026-03-07T13:05:57+01:00
1003;1003 - PLACE SATHONAY;6 PLACE SATHONAY;45.769289, 4.830127;True;False;OPEN;lyon;22;18;4;2026-03-07T13:06:41+01:00
171;00171 - ALBI - PELET;191 RTE D'ALBI;43.641034, 1.466458;False;False;OPEN;toulouse;17;0;17;2026-03-07T13:06:33+01:00
555;0-555 - ATELIER VÉLO'V;;45.780403, 4.904869;False;False;OPEN;lyon;3;3;0;2026-03-07T13:05:48+01:00
2011;2011 - SALA / RUE DU PLAT;Face à la faculté catholique;45.756813, 4.828342;False;False;OPEN;lyon;14;11;3;2026-03-07T13:05:46+01:00
16;00016 - PORTE DE LA CRAFFE;Angle rue du Haut Bourgeois et place des Bourgets;48.6984724451821, 6.17798553705909;False;False;OPEN;nancy;20;0;19;2026-03-07T13:06:57+01:00
312;00312 - BASE DE LOISIRS SESQUIÈRES;Lac de Sesquières  - Devant l'entrée Wam Park;43.651836, 1.419854;False;False;OPEN;toulouse;13;7;6;2026-03-07T13:06:37+01:00
306;00306 - DEODAT - ARCS ST-CYPRIEN;13 et 15, rue des Arcs Saint-Cyprien;43.590111, 1.423003;False;False;OPEN;toulouse;13;13;0;2026-03-07T13:05:56+01:00
14;014 - PORTE DE NAMUR / NAAMSEPOORT;PORTE DE NAMUR/NAAMSEPOORT - BOULEVARD DE WATERLOO 2;50.838816, 4.361557;False;True;OPEN;Bruxelles-Capitale;42;14;27;2026-03-07T13:07:31+01:00
15;00015 - PORT ST-SAUVEUR - SEEL;FACE AU 5 PORT SAINT-SAUVEUR;43.596411, 1.456584;False;False;OPEN;toulouse;20;17;3;2026-03-07T13:06:08+01:00
230;230 - BERKENDAEL / BERKENDAAL;BERKENDAEL / BERKENDAAL - AVENUE ALBERT / ALBERTLAAN 134;50.818382, 4.346061;False;False;OPEN;Bruxelles-Capitale;24;13;11;2026-03-07T13:07:11+01:00
298;298 - HALL DES SPORTS / SPORTHAL;Rue Vanderveken 157B / Vandervekenstraat 157B;50.877082, 4.301232;False;False;OPEN;Bruxelles-Capitale;25;12;13;2026-03-07T13:06:46+01:00
8010;8010 - PLACE MENDÈS FRANCE;95 AV. DE L'EUROPE;45.740052, 4.85941;True;False;OPEN;lyon;20;14;6;2026-03-07T13:07:30+01:00
44;044_RONDA CAPUCHINOS;RONDA CAPUCHINOS - Aprox. C/ Corinto;37.39836, -5.981765;False;False;OPEN;seville;15;6;9;2026-03-07T13:07:14+01:00
2001;2001 - BELLECOUR / RÉPUBLIQUE;Angle République / rue de la Barre;45.758, 4.834594;True;False;OPEN;lyon;18;1;16;2026-03-07T13:06:14+01:00
115;KILLARNEY STREET;Killarney Street;53.354845, -6.247579;False;False;OPEN;dublin;30;1;29;2026-03-07T13:06:10+01:00
61;061-LIEU UNIQUE;23, quai Ferdinand Favre;47.215394, -1.546825;False;False;OPEN;nantes;15;11;4;2026-03-07T13:05:38+01:00
138;00138 - BARRIERE DE BAYONNE;3 BD JEAN BRUNHES;43.597908, 1.420144;False;False;OPEN;toulouse;20;9;11;2026-03-07T13:07:30+01:00
91;#00091-MERSCH (MÜHLENBACH);Rue de Mühlenbach/ Rue Jules Mersch;49.627834, 6.122333;False;False;OPEN;luxembourg;20;7;13;2026-03-07T13:07:29+01:00
10074;10074 - ZOLA / PASSAGE REY;Cours E. Zola / Angle passage Rey;45.770099, 4.876728;False;False;OPEN;lyon;19;8;11;2026-03-07T13:06:08+01:00
52;ŽIVALSKI VRT;Večna pot 70;46.052454, 14.472149;False;False;OPEN;ljubljana;20;16;4;2026-03-07T13:06:13+01:00
17002;17002 - ST FONS - 4 CHEMINS;;45.708561, 4.854821;True;False;OPEN;lyon;11;7;1;2026-03-07T13:06:41+01:00
101;00101 - LESPINET - MARINE;Place de Lespinet - Face 51 avenue de Lespinet;43.582551, 1.464204;False;False;OPEN;toulouse;20;16;2;2026-03-07T13:06:36+01:00
2009;2009 - CONFLUENCE / DOCKS;Sur l'esplanade entre la rue Hrant Dink et le 40 quai Rambaud;45.739652, 4.814984;True;False;OPEN;lyon;26;0;26;2026-03-07T13:06:01+01:00
271;271_CALLE_SALVADOR_CERVERÓ_CALLE_CARLOS_CORTINA;Salvador Cerveró - Carlos Cortina;39.4992471879931, -0.389982155850781;False;False;OPEN;valence;15;8;7;2026-03-07T13:06:28+01:00
5055;5055 - BUYER / APOLLINAIRE;101 AV. BARTHELEMY BUYER;45.762013, 4.802751;False;False;OPEN;lyon;20;18;0;2026-03-07T13:05:43+01:00
138;138_CALLE RAMÓN CARANDE;CALLE RAMÓN CARANDE - Aprox. C/ San Salvador;37.375915, -5.979015;False;False;OPEN;seville;20;9;11;2026-03-07T13:05:41+01:00
89;00089 - COMPANS CAFFARELLI MÉTRO;1 ESP COMPANS-CAFFARELLI;43.611073, 1.436704;False;False;OPEN;toulouse;22;10;12;2026-03-07T13:06:22+01:00
59;059_AVDA. DE BALEARES I;Baleares - Río Escalona;39.4630560773318, -0.354640030484729;False;False;OPEN;valence;15;14;0;2026-03-07T13:07:19+01:00
2;GOSPOSVETSKA C. - VRBANSKA C.;Gosposvetska cesta 20;46.561422, 15.637118;False;False;OPEN;maribor;22;16;6;2026-03-07T13:07:02+01:00
5;005_CAMINO DE LOS DESCUBRIMIENTOS;CAMINO DE LOS DESCUBRIMIENTOS - Aprox. C/ Thomás Alba Edison;37.411043562665, -6.0019592561078;False;False;OPEN;seville;40;37;3;2026-03-07T13:07:10+01:00
2002;02002 - PLAN DU PORT;Face n° 2 et 4 Place Le Plan du Port - Blagnac;43.624831, 1.399657;False;False;OPEN;toulouse;16;3;13;2026-03-07T13:06:50+01:00
10;010 - ARTHUR MASSON;010 - ARTHUR MASSON - SQUARE ARTHUR MASSON N 5;50.46364, 4.87353;False;False;OPEN;namur;15;7;8;2026-03-07T13:06:30+01:00
3039;3039 - PLACE BIR-HAKEIM;Au niveau de la rue Duvivier;45.752553, 4.855756;False;False;OPEN;lyon;19;16;1;2026-03-07T13:07:28+01:00
26;ROŽNA DOLINA-ŠKRABČEVA UL.;Škrabčeva ulica 2;46.051439, 14.49273;False;False;OPEN;ljubljana;18;15;3;2026-03-07T13:07:06+01:00
38;P+R BARJE;P+R BARJE;46.02749, 14.49958;False;False;OPEN;ljubljana;20;9;11;2026-03-07T13:06:58+01:00
101;101 - CHU;au rond-point devant l'entrée du CHU;49.8761605083311, 2.25543596655538;False;False;OPEN;amiens;30;29;1;2026-03-07T13:07:01+01:00
10045;10045 - ALSACE ANATOLE FRANCE;;45.766921, 4.870087;False;False;OPEN;lyon;20;14;5;2026-03-07T13:07:12+01:00
3089;3089 - TRARIEUX / LACASSAGNE;221 AV. LACASSAGNE;45.745304, 4.888964;False;False;OPEN;lyon;24;18;5;2026-03-07T13:06:47+01:00
45;45_HERMANOS MARISTAS;Hermanos Maristas - Amado Granel (Ant. General Urrutia);39.4537870437033, -0.361946047377204;False;False;OPEN;valence;15;12;3;2026-03-07T13:07:00+01:00
55;55_AVDA. DE FRANCIA;Francia - Pintor Maella;39.4593110666043, -0.348777010892994;False;False;OPEN;valence;25;5;20;2026-03-07T13:07:22+01:00
30;030_CIRILO AMOROS;Cirilo Amorós - Jorge Juan (Mercado Colón);39.468569091411, -0.368590075268948;False;False;OPEN;valence;20;9;10;2026-03-07T13:07:36+01:00
180;180 - JOURDAN;JOURDAN - RUE FROISSART (FACE 3 - 5) / FROISSARTSTRAAT (TEGENOVER 3 - 5);50.837726, 4.381565;False;False;OPEN;Bruxelles-Capitale;25;2;22;2026-03-07T13:05:59+01:00
21;KINO ŠIŠKA;Celovška cesta 111c;46.06928, 14.48971;False;False;OPEN;ljubljana;26;17;9;2026-03-07T13:07:34+01:00
18;018 - CPAS;018 - CPAS - RUE DE DAVE;50.451892, 4.868837;False;False;OPEN;namur;10;5;5;2026-03-07T13:07:33+01:00
5002;05002 - TOLOSANE - POUCIQUOT;25, avenue Tolosane – Ramonville;43.551101, 1.469875;False;False;OPEN;toulouse;16;3;12;2026-03-07T13:07:32+01:00
151;00151 - CURIE - NÉGRENEYS;27 BD PIERRE ET MARIE CURIE;43.624514, 1.443326;False;False;OPEN;toulouse;24;21;2;2026-03-07T13:05:36+01:00
22;022_JUAN_LLORENS_57;Angel Guimerá - Juan Llorens;39.4697550890028, -0.388444135439494;False;False;OPEN;valence;15;13;2;2026-03-07T13:06:39+01:00
51;00051 - DUPORTAL - CANAL DE BRIENNE;1 BD ARMAND DUPORTAL;43.605342, 1.434081;False;False;OPEN;toulouse;18;11;7;2026-03-07T13:07:31+01:00
62;062_MENORCA;Menorca - Baleares;39.4597790703012, -0.342242991568314;False;False;OPEN;valence;20;1;19;2026-03-07T13:06:30+01:00
3085;3085 - SACRE COEUR;66 RUE ANTOINE CHARIAL;45.757864, 4.868337;True;False;OPEN;lyon;16;14;0;2026-03-07T13:06:50+01:00
82;MOUNT BROWN;Mount Brown;53.341645, -6.29719;False;False;OPEN;dublin;22;11;11;2026-03-07T13:06:00+01:00
238;00238 - HERBETTES - BUTTE;FACE 48/58 CHEMIN DE LA BUTTE;43.579341, 1.47313;False;False;OPEN;toulouse;17;12;5;2026-03-07T13:06:13+01:00
49;BRODARJEV TRG;Nove Fuzine 8;46.054398, 14.553319;False;False;OPEN;ljubljana;20;8;12;2026-03-07T13:07:09+01:00
11;00011 - MAZAGRAN - FOCH (CB);Rue Pierre Sémard;48.689399, 6.177771;True;False;OPEN;nancy;28;24;3;2026-03-07T13:06:58+01:00
2041;2041 - SALA / CHARITÉ;44 RUE SALA;45.754468, 4.833041;False;False;OPEN;lyon;21;3;18;2026-03-07T13:06:08+01:00
95;#00095-MAIRIE DE BERTRANGE;MAIRIE DE BERTRANGE-2 Beim Schlass/ Rue de Leudelange;49.61093, 6.051527;False;False;OPEN;luxembourg;20;10;9;2026-03-07T13:06:34+01:00
